No. 1 Lugard Road, Victoria Peak	no. 1 lugard road, victoria peak	1.0
Central and Western District	central and western district	1.0
QingYi Qing Jing Lu 33Hao Jin DiTie Qing YiZhan	qingyi qing jing lu 33hao jin ditie qing yizhan	1.0
Shop 121, Level 1, The Westwood, 8 Belcher's Street, Kennedy Town	shop 121, level 1, the westwood, 8 belcher's street, kennedy town	1.0
Qingkang Trail, New Territories West	qingkang trail, new territories west	1.0
2 Kwu Uk Lane, Tsuen Wan	2 kwu uk lane, tsuen wan	1.0
No. 11 Tai Tong Shan Road Yuen Long	no. 11 tai tong shan road yuen long	1.0
8 Finance Street, Central, Hong Kong Island	8 finance street, central, hong kong island	1.0
No.15 On Chun Street, Ma On Shan, New Territories	no.15 on chun street, ma on shan, new territories	1.0
No.28 Tai Ping Shan, Sheung Wan	no.28 tai ping shan, sheung wan	1.0
2 Kornhill Road, Quarry Bay Kornhill Plaza	2 kornhill road, quarry bay kornhill plaza	1.0
TST	tst	1.0
128 Carpenter Road, Kowloon City	128 carpenter road, kowloon city	1.0
14 Kui Shing St, Chai Wan	14 kui shing st, chai wan	1.0
Tung Tau Tsuen, Kowloon	tung tau tsuen, kowloon	1.0
800 Castle Peak Road, Lai Chi Kok	800 castle peak road, lai chi kok	1.0
Sham Shui Po	sham shui po	1.0
No.118, Peak Road 3/F, The Peak Galleria	no.118, peak road 3/f, the peak galleria	1.0
4/F, SML Tower, No.165 Hoi Bun Road Kwun Tong, Kowloon	4/f, sml tower, no.165 hoi bun road kwun tong, kowloon	1.0
Kowloon Park, No.22 Austin Road	kowloon park, no.22 austin road	1.0
No.301-309 Nathan Road	no.301-309 nathan road	1.0
19 Cotton Tree Dr, Central	19 cotton tree dr, central	1.0
7 Mallory Street	7 mallory street	1.0
Tung Choi Street	tung choi street	1.0
22-36 Paterson St, Causeway Bay Jade Pearl Plaza	22-36 paterson st, causeway bay jade pearl plaza	1.0
Plaza Hollywood Limited, Mezzanine Level, Plaza Hollywood, 3 Lung Poon Street, Diamond Hill	plaza hollywood limited, mezzanine level, plaza hollywood, 3 lung poon street, diamond hill	1.0
Tsuen Wan	tsuen wan	1.0
Lamma Island, Islands Distict	lamma island, islands distict	1.0
Clear Water Bay Road	clear water bay road	1.0
Kowloon Point, Tsim Sha Tsui, Kowloon	kowloon point, tsim sha tsui, kowloon	1.0
No.168-200 Connaught Road Central, Sheung Wan	no.168-200 connaught road central, sheung wan	1.0
Damao Mountain, Quanwan District	damao mountain, quanwan district	1.0
1 Man Lam Rd, Sha Tin, New Territories	1 man lam rd, sha tin, new territories	1.0
Jiexian Street, Shenshuibu District	jiexian street, shenshuibu district	1.0
Des Voeux Road, Central Hong Kong Island	des voeux road, central hong kong island	1.0
No.1A, Chung Hing Street, Cheung Chau	no.1a, chung hing street, cheung chau	1.0
138 Sha Tin Rural Committee Road	138 sha tin rural committee road	1.0
8, 18 & 28 On Shing Street	8, 18 & 28 on shing street	1.0
582-592 Nathan Road, Mongkok	582-592 nathan road, mongkok	1.0
No.5 Sok Kwu Wan First Street, Lamma Island Fish Raft, Sok Kwu Wan, Lamma Island	no.5 sok kwu wan first street, lamma island fish raft, sok kwu wan, lamma island	1.0
55th Floor, Two International Finance Center	55th floor, two international finance center	1.0
12 Oil Street	12 oil street	1.0
1 Expo Dr., Wanchai	1 expo dr., wanchai	1.0
south side of Hong Kong Island	south side of hong kong island	1.0
Opposite to Kwai Chung, New Territories	opposite to kwai chung, new territories	1.0
130 Hennessy Road, Wanchai	130 hennessy road, wanchai	1.0
Sandietan, Tsuen Wan District, New Territories West	sandietan, tsuen wan district, new territories west	1.0
345 Nathan Road	345 nathan road	1.0
Stanley Beach	stanley beach	1.0
1 Austin Road West	1 austin road west	1.0
Whampoa Garden, Hunghom, Kowloon	whampoa garden, hunghom, kowloon	1.0
16 Caine Road	16 caine road	1.0
500 Hennessy Road	500 hennessy road	1.0
27 Old Bailey Street Shop n.6, Upper G/F, Sunrise House	27 old bailey street shop n.6, upper g/f, sunrise house	1.0
No.20 Salisbury Road, Tsimshatsui, Kowloon	no.20 salisbury road, tsimshatsui, kowloon	1.0
No.181-199 Hollywood Road Sheung Wan	no.181-199 hollywood road sheung wan	1.0
Shop no.5-7, Level Two, The Peak Galleria, 118 Peak Road	shop no.5-7, level two, the peak galleria, 118 peak road	1.0
Tsiu Hang, Sai Kung	tsiu hang, sai kung	1.0
Fu Yung Shan San	fu yung shan san	1.0
Mai Po Nature Reserve, Yuen Long, New Territories	mai po nature reserve, yuen long, new territories	1.0
Jiamei Road, South District, Hong Kong Island	jiamei road, south district, hong kong island	1.0
168 Sai Lau Kok Strret, Tsuen Wan	168 sai lau kok strret, tsuen wan	1.0
18 Chater Road	18 chater road	1.0
No.39 Lung Sum Avenue, Sheung Shui	no.39 lung sum avenue, sheung shui	1.0
750 Nathan Road, Mong Kok	750 nathan road, mong kok	1.0
East to Wanchai, West to Pak Kok	east to wanchai, west to pak kok	1.0
No.221 Queen's Road, Wan Chai District	no.221 queen's road, wan chai district	1.0
Chinachem Golden Plaza, 77 Mody Road Tsim Sha Tsui East, Kowloon	chinachem golden plaza, 77 mody road tsim sha tsui east, kowloon	1.0
No.4-8 Garden Road, Central District	no.4-8 garden road, central district	1.0
28 Sham Mong Road, Kowloon	28 sham mong road, kowloon	1.0
Aberdeen	aberdeen	1.0
No.63-67 Nathan Road	no.63-67 nathan road	1.0
27 The Peak Road	27 the peak road	1.0
15 Queen's Road Central	15 queen's road central	1.0
No.66 Pak Wo Road, Fanling	no.66 pak wo road, fanling	1.0
Wing On Plaza, 62 Mody Road, Tsim Sha Tsui East	wing on plaza, 62 mody road, tsim sha tsui east	1.0
555 Hennessy Road Causeway Bay, Hong Kong Island	555 hennessy road causeway bay, hong kong island	1.0
Tsing Yi Island, Northwest Corner	tsing yi island, northwest corner	1.0
No.68 Chung On Street, Tsuen Wan	no.68 chung on street, tsuen wan	1.0
End of Pak She Street, Cheung Chau	end of pak she street, cheung chau	1.0
28 Canton Road, Tsim Sha Tsui	28 canton road, tsim sha tsui	1.0
Happy Valley Racecourse, Happy Valley, Hong Kong Island	happy valley racecourse, happy valley, hong kong island	1.0
16 Po Tai St, Ma On Shan	16 po tai st, ma on shan	1.0
105 Nathan Road, Kowloon	105 nathan road, kowloon	1.0
Millenium City 5, No. 418 Kwun Tong Road, Kwun Tong, Kowloon	millenium city 5, no. 418 kwun tong road, kwun tong, kowloon	1.0
No.33 Hysan Road and No.28 Yun Ping Road, Causeway Bay	no.33 hysan road and no.28 yun ping road, causeway bay	1.0
No.20 Nathan Road, Tsim Sha Tsui	no.20 nathan road, tsim sha tsui	1.0
Lots 358-359,IN D D 185, Shatin	lots 358-359,in d d 185, shatin	1.0
No.52 Wyndham Street	no.52 wyndham street	1.0
No.33 Garden Road, Central	no.33 garden road, central	1.0
30 Upper Lascar Row Sheung Wan	30 upper lascar row sheung wan	1.0
88 Queensway, Central area of Hong Kong Island	88 queensway, central area of hong kong island	1.0
37 Garden Road	37 garden road	1.0
Ngan Shing Street, Shatin, New Territories	ngan shing street, shatin, new territories	1.0
Hoi Bun Road, Kwun Tong	hoi bun road, kwun tong	1.0
No.9 Neihuancheng Road, Shatoujiao Town, Yantian District, Shenzhen 518081 China	no.9 neihuancheng road, shatoujiao town, yantian district, shenzhen 518081 china	1.0
No.30 Canton Road	no.30 canton road	1.0
Hong Kong Park, Central District	hong kong park, central district	1.0
Kansu Street and Jordan Road, Mongkok, Kowloon	kansu street and jordan road, mongkok, kowloon	1.0
No.1 Lugard Road	no.1 lugard road	1.0
8 Jackson Road	8 jackson road	1.0
No.138 Sha Tin Rural Committee Road, Sha Tin	no.138 sha tin rural committee road, sha tin	1.0
G/F, Elements, No. 1 Austin Road West, Tsim Sha Tsui,Kowloon	g/f, elements, no. 1 austin road west, tsim sha tsui,kowloon	1.0
Wanchai Road,causewaybay Wan Chai District	wanchai road,causewaybay wan chai district	1.0
12 Pedder Street 7/F Pedder Building	12 pedder street 7/f pedder building	1.0
8 Connaught Road Central	8 connaught road central	1.0
1/F, 45 Tai Ho Road, Tsuen Wan	1/f, 45 tai ho road, tsuen wan	1.0
No.8 Sheung Yuet Rd, Kowloon Bay	no.8 sheung yuet rd, kowloon bay	1.0
Pak Tam Chung, Sai Kung	pak tam chung, sai kung	1.0
No. 71, New Clear Water Bay Road, Kwun Tong	no. 71, new clear water bay road, kwun tong	1.0
30, Haiphong Road, Tsim Sha Tsui	30, haiphong road, tsim sha tsui	1.0
2 Chuk Yuen Village, Wong Tai Sin, Kowloon	2 chuk yuen village, wong tai sin, kowloon	1.0
1 Queen's Road Central HSBC Central Plaza	1 queen's road central hsbc central plaza	1.0
No.63 Ma Tau Kok Road, Kowloon	no.63 ma tau kok road, kowloon	1.0
48 Queen's Road Central	48 queen's road central	1.0
No.2 Tuen Lung Street, Tuen Mun	no.2 tuen lung street, tuen mun	1.0
In Xiqing Mountain, Tunmen District	in xiqing mountain, tunmen district	1.0
South of Taiping Mountain, South District	south of taiping mountain, south district	1.0
1 Hing Fat Street Victoria Park	1 hing fat street victoria park	1.0
Around Victoria Harbour	around victoria harbour	1.0
16 Eastern St N	16 eastern st n	1.0
No.18 Hoi Fai Road, Kowloon Shop G03, G/F One SilverSea	no.18 hoi fai road, kowloon shop g03, g/f one silversea	1.0
Central Pier 5, Central Pier 6, Cheung Chau Pier, Mui Wo Pier North Point Pier, Hung Hom Pier, Kowloon City Pier	central pier 5, central pier 6, cheung chau pier, mui wo pier north point pier, hung hom pier, kowloon city pier	1.0
QingShan Dao 249-251 Hao	qingshan dao 249-251 hao	1.0
189 Des Voeux Rd Central	189 des voeux rd central	1.0
8 Yat Tung Street, Tung Chung	8 yat tung street, tung chung	1.0
New Town Plaza 3, 2 Shatin Centre Street, Sha Tin	new town plaza 3, 2 shatin centre street, sha tin	1.0
Lantau Island	lantau island	1.0
Tung Tau Wan Road, South District, Hong Kong Island	tung tau wan road, south district, hong kong island	1.0
G/F, No.74 Stone Nullah Lane,Wanchai	g/f, no.74 stone nullah lane,wanchai	1.0
No.280 Gloucester Road, Causeway Bay	no.280 gloucester road, causeway bay	1.0
Sai Kung Waterfront Park	sai kung waterfront park	1.0
Second Floor of the Happy dalley Stand, Happy Valley Racecourse	second floor of the happy dalley stand, happy valley racecourse	1.0
Lei Yue Mun, Yau Tong Station	lei yue mun, yau tong station	1.0
No.7 Castle Road, Mid-Levels, Central	no.7 castle road, mid-levels, central	1.0
83 Tuen Mun Heung Sze Wui Rd, Tuen Mun	83 tuen mun heung sze wui rd, tuen mun	1.0
No.9 Tong Yin Street, Tseung Kwan O, New Territories	no.9 tong yin street, tseung kwan o, new territories	1.0
ShenShui Bu QinZhou Jie 37k Hao XiJiuLong ZhongXin l1-3 Shi	shenshui bu qinzhou jie 37k hao xijiulong zhongxin l1-3 shi	1.0
45 Pak Tin Par Street, Tsuen Wan	45 pak tin par street, tsuen wan	1.0
The Peak Piazza (between The Peak Tower and The Peak Galleria), The Peak, Hong Kong Island	the peak piazza (between the peak tower and the peak galleria), the peak, hong kong island	1.0
280 Gloucester Road, Causeway Bay	280 gloucester road, causeway bay	1.0
7A Kennedy Road, Central	7a kennedy road, central	1.0
Kansu Street	kansu street	1.0
37 K, Yen Chow Street, Sham Shui Po, Kowloon	37 k, yen chow street, sham shui po, kowloon	1.0
Art Park, West Kowloon	art park, west kowloon	1.0
Shop P101, The Peak Tower, 128 Peak Road, The Peak	shop p101, the peak tower, 128 peak road, the peak	1.0
Quarry Bay Park	quarry bay park	1.0
No.180 Wong Chuk Hang Road, Aberdeen	no.180 wong chuk hang road, aberdeen	1.0
Ping Shan	ping shan	1.0
10 Salisbury Road, Tsim Sha Tsui, Kowloon	10 salisbury road, tsim sha tsui, kowloon	1.0
4-30 Tai Pa Street, Tsuen Wan New Territories	4-30 tai pa street, tsuen wan new territories	1.0
No.625 & 639 Nathan Road, Mongkok	no.625 & 639 nathan road, mongkok	1.0
2/F, Marina Square, East Commercial Black	2/f, marina square, east commercial black	1.0
8 Man Kwong Street Central Pier No. 8	8 man kwong street central pier no. 8	1.0
Country side at Sai Kung and North East part of New Territories	country side at sai kung and north east part of new territories	1.0
8-9 Long Yat Road & 9 Yuen Lung Street, Yuen Long, New Territories	8-9 long yat road & 9 yuen lung street, yuen long, new territories	1.0
South District	south district	1.0
Lam Kam Road	lam kam road	1.0
No.30 Pak Tin Street, Shek kip mei	no.30 pak tin street, shek kip mei	1.0
Shatin, Chinese University	shatin, chinese university	1.0
Southwest of Hongkong Island	southwest of hongkong island	1.0
5 Cameron Rd, Tsim Sha Tsui 4/F, Tern Plaza	5 cameron rd, tsim sha tsui 4/f, tern plaza	1.0
Hong Lok St., Kowloon My Street Is Jalan Jati Indah 5 No.1 Kota Bandung 40275	hong lok st., kowloon my street is jalan jati indah 5 no.1 kota bandung 40275	1.0
Kowloon	kowloon	1.0
55 Eastern Hospital Rd, So Kon Po Hong Kong Stadium	55 eastern hospital rd, so kon po hong kong stadium	1.0
Haiphong Road, Tsim Sha Tsui, Kowloon	haiphong road, tsim sha tsui, kowloon	1.0
22 Austin Rd., Tsim Sha Tsui	22 austin rd., tsim sha tsui	1.0
9 Nanyun Road, Tai Po, New Territories	9 nanyun road, tai po, new territories	1.0
G/F, 24 Upper Station Street, Sheung Wan	g/f, 24 upper station street, sheung wan	1.0
No.1 Carnarvon Road Shop No. 25, G/F., Mirador Mansion	no.1 carnarvon road shop no. 25, g/f., mirador mansion	1.0
211 Des Voeux Road Central, Sheung Wan	211 des voeux road central, sheung wan	1.0
Central	central	1.0
8 Argyle Street, Mong Kok, Kowloon	8 argyle street, mong kok, kowloon	1.0
150 Fung Yuen Road	150 fung yuen road	1.0
No.180 Wong Chuk Hang Road Ocean Park	no.180 wong chuk hang road ocean park	1.0
No.1 Hing Fat Street, Causeway Bay	no.1 hing fat street, causeway bay	1.0
No.8 & 10 On Pong Road	no.8 & 10 on pong road	1.0
80 Tat Chee Avenue, Kowloon Tong	80 tat chee avenue, kowloon tong	1.0
Flower Market Road, Mong Kok	flower market road, mong kok	1.0
Hopewell Centre, 183 Queen's Road East, Wanchai	hopewell centre, 183 queen's road east, wanchai	1.0
Hollywood Road	hollywood road	1.0
100 Nathan Road	100 nathan road	1.0
301 Pedder Building,12 Pedder Street	301 pedder building,12 pedder street	1.0
395 King's Road, North Point, Hong Kong	395 king's road, north point, hong kong	1.0
Northwest of New Territoris	northwest of new territoris	1.0
10 Salisbury Road, Cultural Centre Complex, Tsim Sha Tsui, Kowloon	10 salisbury road, cultural centre complex, tsim sha tsui, kowloon	1.0
Ngong Ping, Lantau Island, Outlying Islands	ngong ping, lantau island, outlying islands	1.0
No.102 Aberdeen Praya Road	no.102 aberdeen praya road	1.0
2A, Broadwood Road, Happy Valley	2a, broadwood road, happy valley	1.0
No. 28 Canton Road, Tsim Sha Tsui, Kowloon Sun Plaza	no. 28 canton road, tsim sha tsui, kowloon sun plaza	1.0
Victoria Dockside, 18 Salisbury Road, Tsim Sha Tsui	victoria dockside, 18 salisbury road, tsim sha tsui	1.0
2 Harbour Road, Wanchai Hong Kong Arts Centre	2 harbour road, wanchai hong kong arts centre	1.0
94 Bonham Road, Pokfulam, Sai Ying Pun, University of Hong Kong	94 bonham road, pokfulam, sai ying pun, university of hong kong	1.0
