+852 5243 8939	+852 5243 8939	1.0
+852 3665 3333	+852 3665 3333	1.0
+852 3550 3388	+852 3550 3388	1.0
+852 2940 7070	+852 2940 7070	1.0
+852 2111 5999	+852 2111 5999	1.0
+852 2844 8988	+852 2844 8988	1.0
+852 2522 1071	+852 2522 1071	1.0
+86 755 2525 1107	+86 755 2525 1107	1.0
+852 2893 2856	+852 2893 2856	1.0
+852 2279 4682	+852 2279 4682	1.0
+852 2151 0555	+852 2151 0555	1.0
+852 2792 6365	+852 2792 6365	1.0
+852 2450 7782	+852 2450 7782	1.0
+852 2451 1144	+852 2451 1144	1.0
+852 2707 0020	+852 2707 0020	1.0
+852 2258 9558	+852 2258 9558	1.0
+852 9047 9418	+852 9047 9418	1.0
+852 2896 7006	+852 2896 7006	1.0
+852 2208 4400	+852 2208 4400	1.0
1817	1817	1.0
+852 3119 0288	+852 3119 0288	1.0
+852 2488 1317	+852 2488 1317	1.0
+852 2869 9200	+852 2869 9200	1.0
+852 2325 0111	+852 2325 0111	1.0
+852 3595 3833	+852 3595 3833	1.0
+852 2568 7455	+852 2568 7455	1.0
+852 6695 1161	+852 6695 1161	1.0
+852 2414 5555	+852 2414 5555	1.0
+852 2359 9990	+852 2359 9990	1.0
+852 2148 1626	+852 2148 1626	1.0
+852 3511 2222	+852 3511 2222	1.0
852-23970790	852-23970790	1.0
+852 2508 1234	+852 2508 1234	1.0
+852 2623 6536	+852 2623 6536	1.0
+852 2639 9638	+852 2639 9638	1.0
+852 2302 1762	+852 2302 1762	1.0
+852 3166 3111	+852 3166 3111	1.0
+852 2735 9208	+852 2735 9208	1.0
852-28338338	852-28338338	1.0
+852 2234 6711	+852 2234 6711	1.0
+852 2798 9511	+852 2798 9511	1.0
+852 2810 2770	+852 2810 2770	1.0
852-36953388	852-36953388	1.0
+852 2787 3099	+852 2787 3099	1.0
+852 2367 7065	+852 2367 7065	1.0
+852 2267 0883	+852 2267 0883	1.0
+852 2180 8188	+852 2180 8188	1.0
+852 2788 5968	+852 2788 5968	1.0
+852 2807 6543	+852 2807 6543	1.0
+852 2526 1011	+852 2526 1011	1.0
+62 818-0919-0764	+62 818-0919-0764	1.0
+852 3977 4687	+852 3977 4687	1.0
+852 2555 2179	+852 2555 2179	1.0
785225048311	785225048311	1.0
+852 2463 2629	+852 2463 2629	1.0
+852 2803 2916	+852 2803 2916	1.0
+852 2634 0666	+852 2634 0666	1.0
+852 2723 0030	+852 2723 0030	1.0
+852 2554 9189	+852 2554 9189	1.0
+852 2492 9291	+852 2492 9291	1.0
+852 2360 0982	+852 2360 0982	1.0
+852 2498 8343	+852 2498 8343	1.0
+852 2149 6261	+852 2149 6261	1.0
+852 2118 8666	+852 2118 8666	1.0
+852 2734 2009	+852 2734 2009	1.0
+852 2833 8338	+852 2833 8338	1.0
+852 3943 7416	+852 3943 7416	1.0
+852 2724 9042	+852 2724 9042	1.0
+852 2100 2828	+852 2100 2828	1.0
+852 2849 4113	+852 2849 4113	1.0
+852 2813 1686	+852 2813 1686	1.0
+852 3723 0335	+852 3723 0335	1.0
+852 2576 2801	+852 2576 2801	1.0
+852 2354 1735	+852 2354 1735	1.0
+852 2985 5248	+852 2985 5248	1.0
+852 2118 8900	+852 2118 8900	1.0
+852 5239 1006	+852 5239 1006	1.0
+852 2178 0093	+852 2178 0093	1.0
+852 2342 2241	+852 2342 2241	1.0
+852 2522 9600	+852 2522 9600	1.0
+852 2857 8998	+852 2857 8998	1.0
+852 3612 1000	+852 3612 1000	1.0
+852 3559 1070	+852 3559 1070	1.0
+852 2651 1861	+852 2651 1861	1.0
+852 2495 5825	+852 2495 5825	1.0
+852 2386 2863	+852 2386 2863	1.0
+852 2617 7011	+852 2617 7011	1.0
+852 2694 2509	+852 2694 2509	1.0
+852 2981 0459	+852 2981 0459	1.0
+852 2413 0028	+852 2413 0028	1.0
+852 2724 3344	+852 2724 3344	1.0
+852 3411 8888	+852 3411 8888	1.0
+852 2568 8665	+852 2568 8665	1.0
+852 3620 3098	+852 3620 3098	1.0
+852 2810 1208	+852 2810 1208	1.0
+852 2801 5442	+852 2801 5442	1.0
+852 2926 8000	+852 2926 8000	1.0
+852 2315 5868	+852 2315 5868	1.0
+852 2723 6232	+852 2723 6232	1.0
+852 2359 3300	+852 2359 3300	1.0
+852 2587 7775	+852 2587 7775	1.0
+852 2792 2234	+852 2792 2234	1.0
+852 2348 4118	+852 2348 4118	1.0
+852 2522 0922	+852 2522 0922	1.0
+852 9485 2895	+852 9485 2895	1.0
+852 2376 1211	+852 2376 1211	1.0
+852 2617 1959	+852 2617 1959	1.0
+852 2311 9995	+852 2311 9995	1.0
+852 3923 2323	+852 3923 2323	1.0
+852 2548 4777	+852 2548 4777	1.0
+852 2521 8811	+852 2521 8811	1.0
+852 2241 5500	+852 2241 5500	1.0
+852 2544 0081	+852 2544 0081	1.0
+852 2523 3627	+852 2523 3627	1.0
+852 2562 1151	+852 2562 1151	1.0
+852 2694 4038	+852 2694 4038	1.0
+852 2295 3308	+852 2295 3308	1.0
+852 2721 0226	+852 2721 0226	1.0
+852 2849 7019	+852 2849 7019	1.0
852-22691888	852-22691888	1.0
+852 2181 8888	+852 2181 8888	1.0
+852 2844 2223	+852 2844 2223	1.0
+852 2665 6896	+852 2665 6896	1.0
852-21867284	852-21867284	1.0
+852 2500 0555	+852 2500 0555	1.0
+852 2897 8929	+852 2897 8929	1.0
+852 2131 8181	+852 2131 8181	1.0
+852 2344 0415	+852 2344 0415	1.0
+852 2513 1103	+852 2513 1103	1.0
+852 2718 6320	+852 2718 6320	1.0
+852 2472 3682	+852 2472 3682	1.0
+852 2721 0116	+852 2721 0116	1.0
+852 2710 6288	+852 2710 6288	1.0
+852 2414 6560	+852 2414 6560	1.0
+852 3666 0606	+852 3666 0606	1.0
+852 5501 4431	+852 5501 4431	1.0
+852 3509 7338	+852 3509 7338	1.0
+852 6029 2675	+852 6029 2675	1.0
+852 2492 2220	+852 2492 2220	1.0
+852 2849 7654	+852 2849 7654	1.0
+852 2428 7827	+852 2428 7827	1.0
+852 2878 1111	+852 2878 1111	1.0
+852 3167 7900	+852 3167 7900	1.0
+852 2548 7102	+852 2548 7102	1.0
+852 3150 1234	+852 3150 1234	1.0
+852 3713 2500	+852 3713 2500	1.0
+852 2859 2111	+852 2859 2111	1.0
+852 2461 8567	+852 2461 8567	1.0
+852 2801 6833	+852 2801 6833	1.0
+852 2488 3417	+852 2488 3417	1.0
+852 3611 0139	+852 3611 0139	1.0
+852 2196 8016	+852 2196 8016	1.0
+852 2981 0663	+852 2981 0663	1.0
+86 903 509 4316	+86 903 509 4316	1.0
+852 3559 2600	+852 3559 2600	1.0
+852 2643 9110	+852 2643 9110	1.0
+852 2470 2201	+852 2470 2201	1.0
+852 2353 1311	+852 2353 1311	1.0
+852 2719 8230	+852 2719 8230	1.0
+852 2834 7729	+852 2834 7729	1.0
+852 2858 0103	+852 2858 0103	1.0
+852 6796 1404	+852 6796 1404	1.0
+852 3520 2800	+852 3520 2800	1.0
+852 3462 6208	+852 3462 6208	1.0
+852 2521 5041	+852 2521 5041	1.0
0085221188811	0085221188811	1.0
+852 2357 9877	+852 2357 9877	1.0
+852 2735 5234	+852 2735 5234	1.0
+852 2724 0095	+852 2724 0095	1.0
+852 2462 1507	+852 2462 1507	1.0
+852 2813 4623	+852 2813 4623	1.0
+852 2411 2001	+852 2411 2001	1.0
+852 2498 9326	+852 2498 9326	1.0
+852 2652 1126	+852 2652 1126	1.0
+852 2549 5123	+852 2549 5123	1.0
+852 2886 7222	+852 2886 7222	1.0
+852 2982 8100	+852 2982 8100	1.0
852-31481200	852-31481200	1.0
+852 2100 9800	+852 2100 9800	1.0
+852 2434 3033	+852 2434 3033	1.0
+852 2416 6557	+852 2416 6557	1.0
852-21961388	852-21961388	1.0
+852 2369 7278	+852 2369 7278	1.0
+852 2730 0800	+852 2730 0800	1.0
+852 2814 9576	+852 2814 9576	1.0
+852 2806 8280	+852 2806 8280	1.0
+852 2358 8888	+852 2358 8888	1.0
+852 2899 0122	+852 2899 0122	1.0
+852 2336 0375	+852 2336 0375	1.0
+852 2869 0690	+852 2869 0690	1.0
852-27500877	852-27500877	1.0
+852 2608 9329	+852 2608 9329	1.0
+852 2862 5686	+852 2862 5686	1.0
+852 2530 0154	+852 2530 0154	1.0
+852 2367 7821	+852 2367 7821	1.0
+852 2570 6186	+852 2570 6186	1.0
+852 3105 0767	+852 3105 0767	1.0
+852 2109 2933	+852 2109 2933	1.0
+852 2982 8585	+852 2982 8585	1.0
+852 2690 6790	+852 2690 6790	1.0
+852 2420 8112	+852 2420 8112	1.0
+852 2120 0888	+852 2120 0888	1.0
+852 2691 1067	+852 2691 1067	1.0
+852 2523 4157	+852 2523 4157	1.0
+852 2586 8111	+852 2586 8111	1.0
+852 2200 0217	+852 2200 0217	1.0
+852 2856 0333	+852 2856 0333	1.0
+852 3421 1436	+852 3421 1436	1.0
+852 3658 9366	+852 3658 9366	1.0
+852 2981 0606	+852 2981 0606	1.0
86 2477 4896	86 2477 4896	1.0
+852 2582 0200	+852 2582 0200	1.0
+852 3152 2666	+852 3152 2666	1.0
+852 2103 9511	+852 2103 9511	1.0
+852 2787 5115	+852 2787 5115	1.0
+852 2346 8538	+852 2346 8538	1.0
+852 2575 5565	+852 2575 5565	1.0
+852 3105 2118	+852 3105 2118	1.0
+852 2653 8886	+852 2653 8886	1.0
+852 3652 7878	+852 3652 7878	1.0
