Admirality	admirality	1.0
Tamar	tamar	1.0
Tai Wo	tai wo	1.0
Ping Shan	ping shan	1.0
Mong Kok	mong kok	1.0
Sha Tin	sha tin	1.0
Wan Chai and Causeway Bay	wan chai and causeway bay	1.0
Sau Mau Ping	sau mau ping	1.0
Shek Tong Tsui	shek tong tsui	1.0
Shau Kei Wan	shau kei wan	1.0
TST	tst	1.0
Chai Wan	chai wan	1.0
Central District	central district	1.0
Kowloon	kowloon	1.0
Long Ping	long ping	1.0
Causeway Bay	causeway bay	1.0
Hang Hau	hang hau	1.0
San Po Kong	san po kong	1.0
Healthy Village	healthy village	1.0
Sham Shui Po	sham shui po	1.0
Ngong Ping	ngong ping	1.0
Central	central	1.0
Southern District	southern district	1.0
Fo Tan	fo tan	1.0
Tsing Yi	tsing yi	1.0
Heng On	heng on	1.0
Mei Foo	mei foo	1.0
Eastern District	eastern district	1.0
Wan Chai / Causeway Bay	wan chai / causeway bay	1.0
Yau Tsim Mong District	yau tsim mong district	1.0
Wong Chuk Hang	wong chuk hang	1.0
Lok Ma Chau	lok ma chau	1.0
Mong Kok East	mong kok east	1.0
Ma Tau Wai	ma tau wai	1.0
Tung Chung	tung chung	1.0
Sha Tin Wai	sha tin wai	1.0
Tsuen Wan	tsuen wan	1.0
Cheung Chau	cheung chau	1.0
Yau Ma Tei	yau ma tei	1.0
Exhibition	exhibition	1.0
Yuen Long	yuen long	1.0
Kwai Fong	kwai fong	1.0
Hung Hom	hung hom	1.0
Pok Fu Lam	pok fu lam	1.0
Kwun Tong District	kwun tong district	1.0
Po Tat	po tat	1.0
TKO	tko	1.0
East Tsim Sha Tsui	east tsim sha tsui	1.0
Wan Chai	wan chai	1.0
Kennedy Town and Mount Davis	kennedy town and mount davis	1.0
Tin Wan	tin wan	1.0
Tai Shui Hang	tai shui hang	1.0
Kowloon Bay	kowloon bay	1.0
Prince Edward	prince edward	1.0
