January 10	january 10	1.0
December 15	december 15	1.0
November 11	november 11	1.0
May 10	may 10	1.0
April 8	april 8	1.0
March 19	march 19	1.0
January 18	january 18	1.0
July 17	july 17	1.0
August 5	august 5	1.0
September 21	september 21	1.0
March 17	march 17	1.0
April 19	april 19	1.0
July 28	july 28	1.0
November 21	november 21	1.0
April 21	april 21	1.0
November 1	november 1	1.0
December 9	december 9	1.0
February 15	february 15	1.0
October 4	october 4	1.0
November 20	november 20	1.0
August 1	august 1	1.0
May 6	may 6	1.0
October 2	october 2	1.0
May 8	may 8	1.0
January 6	january 6	1.0
January 14	january 14	1.0
March 12	march 12	1.0
November 26	november 26	1.0
December 2	december 2	1.0
March 23	march 23	1.0
February 3	february 3	1.0
January 9	january 9	1.0
May 14	may 14	1.0
May 19	may 19	1.0
February 26	february 26	1.0
Tuesday	tuesday	1.0
June 5	june 5	1.0
January 11	january 11	1.0
November 23	november 23	1.0
May 22	may 22	1.0
July 5	july 5	1.0
October 19	october 19	1.0
May 28	may 28	1.0
April 17	april 17	1.0
January 5	january 5	1.0
May 24	may 24	1.0
October 9	october 9	1.0
May 5	may 5	1.0
December 7	december 7	1.0
August 23	august 23	1.0
September 28	september 28	1.0
September 15	september 15	1.0
