gonville and caius college	gonville and caius college	1.0
cambridge contemporary art	cambridge contemporary art	1.0
primavera	primavera	1.0
adc theatre	adc theatre	1.0
bedouin	bedouin	1.0
trinity college	trinity college	1.0
nusha	nusha	1.0
the good luck chinese food takeaway	the good luck chinese food takeaway	1.0
travellers rest	travellers rest	1.0
restaurant one seven	restaurant one seven	1.0
pizza hut fen ditton	pizza hut fen ditton	1.0
cambridge and county folk museum	cambridge and county folk museum	1.0
curry prince	curry prince	1.0
the nirala	the nirala	1.0
pembroke college	pembroke college	1.0
golden house	golden house	1.0
castle galleries	castle galleries	1.0
the fitzwilliam museum	the fitzwilliam museum	1.0
galleria	galleria	1.0
jesus college	jesus college	1.0
curry garden	curry garden	1.0
anatolia	anatolia	1.0
the gandhi	the gandhi	1.0
nandos	nandos	1.0
st. john's college	st. john s college	1.0
clowns cafe	clowns cafe	1.0
dojo noodle bar	dojo noodle bar	1.0
panahar	panahar	1.0
whipple museum of the history of science	whipple museum of the history of science	1.0
royal spice	royal spice	1.0
clare hall	clare hall	1.0
gallery at twelve a high street	gallery at twelve a high street	1.0
pizza hut city centre	pizza hut city centre	1.0
bishops stortford train station	bishops stortford train station	1.0
ruskin gallery	ruskin gallery	1.0
sheep's green and lammas land park fen causeway	sheep s green and lammas land park fen causeway	1.0
home from home	home from home	1.0
parkside police station	parkside police station	1.0
scudamores punting co	scudamores punting co	1.0
the cherry hinton village centre	the cherry hinton village centre	1.0
sesame restaurant and bar	sesame restaurant and bar	1.0
broxbourne train station	broxbourne train station	1.0
sidney sussex college	sidney sussex college	1.0
chiquito restaurant bar	chiquito restaurant bar	1.0
cambridge train station	cambridge train station	1.0
saffron brasserie	saffron brasserie	1.0
pizza express fen ditton	pizza express fen ditton	1.0
tenpin	tenpin	1.0
scott polar museum	scott polar museum	1.0
rice house	rice house	1.0
caffee uno	caffee uno	1.0
cotto	cotto	1.0
corpus cristi	corpus cristi	1.0
the varsity restaurant	the varsity restaurant	1.0
limehouse	limehouse	1.0
ely train station	ely train station	1.0
hotel du vin and bistro	hotel du vin and bistro	1.0
meghna	meghna	1.0
the gardenia	the gardenia	1.0
emmanuel college	emmanuel college	1.0
saint barnabas press gallery	saint barnabas press gallery	1.0
rajmahal	rajmahal	1.0
lynne strover gallery	lynne strover gallery	1.0
riverside brasserie	riverside brasserie	1.0
hughes hall	hughes hall	1.0
cherry hinton village center	cherry hinton village center	1.0
the lucky star	the lucky star	1.0
bangkok city	bangkok city	1.0
kohinoor	kohinoor	1.0
don pasquale pizzeria	don pasquale pizzeria	1.0
fitzbillies restaurant	fitzbillies restaurant	1.0
acorn house	acorn house	1.0
curry queen	curry queen	1.0
ballare	ballare	1.0
the cambridge corn exchange	the cambridge corn exchange	1.0
lens	lens	1.0
cambridge museum of technology	cambridge museum of technology	1.0
the cambridge chop house	the cambridge chop house	1.0
peterborough train station	peterborough train station	1.0
london liverpool street	london liverpool street	1.0
the copper kettle	the copper kettle	1.0
holy trinity church	holy trinity church	1.0
the slug and lettuce	the slug and lettuce	1.0
williams art and antiques	williams art and antiques	1.0
the avalon	the avalon	1.0
junction theatre	junction theatre	1.0
yippee noodle bar	yippee noodle bar	1.0
da vinci pizzeria	da vinci pizzeria	1.0
maharajah tandoori restaurant	maharajah tandoori restaurant	1.0
darrys cookhouse and wine shop	darrys cookhouse and wine shop	1.0
michaelhouse cafe	michaelhouse cafe	1.0
tang chinese	tang chinese	1.0
peking restaurant	peking restaurant	1.0
saint john's college	saint john 's college	1.0
aylesbray lodge	aylesbray lodge	1.0
the alexander bed and breakfast	the alexander bed and breakfast	1.0
cambridge belfy	cambridge belfy	1.0
kings college	kings college	1.0
eraina	eraina	1.0
people's portraits exhibition at girton college	people 's portraits exhibition at girton college	1.0
gonville	gonville	1.0
caffe uno	caffe uno	1.0
the cow pizza kitchen and bar	the cow pizza kitchen and bar	1.0
mahal of cambridge	mahal of cambridge	1.0
lovell ldoge	lovell ldoge	1.0
alyesbray lodge hotel	alyesbray lodge hotel	1.0
cambridge chop house	cambridge chop house	1.0
j restaurant	j restaurant	1.0
172 chestertown road	172 chestertown road	1.0
little seoul	little seoul	1.0
stevenage train station	stevenage train station	1.0
downing street	downing street	1.0
gourmet burger kitchen	gourmet burger kitchen	1.0
cambridge towninfo centre	cambridge towninfo centre	1.0
citiroomz	citiroomz	1.0
de luca cucina and bar	de luca cucina and bar	1.0
london liverpool street train station	london liverpool street train station	1.0
cinema	cinema	1.0
museum	museum	1.0
shiraz restaurant	shiraz restaurant	1.0
clair hall	clair hall	1.0
sitar tandoori	sitar tandoori	1.0
cambridge book and print gallery	cambridge book and print gallery	1.0
norwich train station	norwich train station	1.0
home	home	1.0
regency gallery	regency gallery	1.0
nstaot mentioned	nstaot mentioned	1.0
new england	new england	1.0
the hotpot	the hotpot	1.0
park	park	1.0
the allenbell	the allenbell	1.0
