parkside pools	parkside pools	1.0
the dojo noodle bar	the dojo noodle bar	1.0
hobson house	hobson house	1.0
curry queen	curry queen	1.0
el shaddai	el shaddai	1.0
old school	old school	1.0
gardenia	gardenia	1.0
efes	efes	1.0
slug and lettuce	slug and lettuce	1.0
camboats	camboats	1.0
missing sock	missing sock	1.0
grafton	grafton	1.0
cambridge lodge	cambridge lodge	1.0
fitzbillies	fitzbillies	1.0
hamilton lodge	hamilton lodge	1.0
funky	funky	1.0
cow pizza	cow pizza	1.0
ashley	ashley	1.0
kitchen and bar	kitchen and bar	1.0
pipasha	pipasha	1.0
seasame restaurant and bar	seasame restaurant and bar	1.0
the alex	the alex	1.0
one seven	one seven	1.0
shanghi family restaurant	shanghi family restaurant	1.0
cambridge be	cambridge be	1.0
margherita	margherita	1.0
india	india	1.0
adden	adden	1.0
ian hong house	ian hong house	1.0
